NDO;Fecha de Venta;Fecha de Vuelo;Region POC;Clase;Neto;NS
142;16/08/2022;05/01/2023;ESPANA;S;0;53
141;17/08/2022;05/01/2023;AMERICA;A;2;53
141;17/08/2022;05/01/2023;ESPANA;R;-1;53
140;18/08/2022;05/01/2023;AMERICA;A;2;53
140;18/08/2022;05/01/2023;ESPANA;P;2;53
139;19/08/2022;05/01/2023;AMERICA;A;5;53
139;19/08/2022;05/01/2023;AMERICA;P;1;53
139;19/08/2022;05/01/2023;ESPANA;R;3;53
138;20/08/2022;05/01/2023;AMERICA;P;7;53
138;20/08/2022;05/01/2023;AMERICA;A;-1;53
137;21/08/2022;05/01/2023;AMERICA;P;1;53
137;21/08/2022;05/01/2023;AMERICA;A;-1;53
136;22/08/2022;05/01/2023;AMERICA;P;5;53
136;22/08/2022;05/01/2023;AMERICA;A;-1;53
136;22/08/2022;05/01/2023;ESPANA;R;0;53
135;23/08/2022;05/01/2023;AMERICA;A;-4;53
135;23/08/2022;05/01/2023;AMERICA;P;-6;53
134;24/08/2022;05/01/2023;AMERICA;P;-1;53
132;26/08/2022;05/01/2023;AMERICA;P;4;53
132;26/08/2022;05/01/2023;AMERICA;T;1;53
132;26/08/2022;05/01/2023;ESPANA;Q;1;53
131;27/08/2022;05/01/2023;AMERICA;P;1;53
130;28/08/2022;05/01/2023;AMERICA;P;0;53
129;29/08/2022;05/01/2023;AMERICA;T;-1;53
129;29/08/2022;05/01/2023;AMERICA;P;-1;53
128;30/08/2022;05/01/2023;AMERICA;P;-1;53
127;31/08/2022;05/01/2023;AMERICA;L;-1;53
126;01/09/2022;05/01/2023;AMERICA;P;-1;53
125;02/09/2022;05/01/2023;AMERICA;P;2;53
125;02/09/2022;05/01/2023;AMERICA;H;1;53
124;03/09/2022;05/01/2023;AMERICA;P;4;53
124;03/09/2022;05/01/2023;AMERICA;Q;0;53
124;03/09/2022;05/01/2023;ESPANA;R;1;53
122;05/09/2022;05/01/2023;AMERICA;P;1;53
121;06/09/2022;05/01/2023;AMERICA;P;1;53
121;06/09/2022;05/01/2023;ESPANA;Q;0;53
121;06/09/2022;05/01/2023;EUROPA;K;1;53
120;07/09/2022;05/01/2023;AMERICA;Q;4;53
120;07/09/2022;05/01/2023;AMERICA;P;-1;53
120;07/09/2022;05/01/2023;ESPANA;H;0;53
119;08/09/2022;05/01/2023;AMERICA;Q;0;53
119;08/09/2022;05/01/2023;ESPANA;Q;2;53
118;09/09/2022;05/01/2023;AMERICA;Q;1;53
117;10/09/2022;05/01/2023;ESPANA;Q;2;53
115;12/09/2022;05/01/2023;AMERICA;T;2;53
115;12/09/2022;05/01/2023;AMERICA;Q;1;53
114;13/09/2022;05/01/2023;AMERICA;Q;1;53
114;13/09/2022;05/01/2023;AMERICA;H;0;53
114;13/09/2022;05/01/2023;ESPANA;Q;1;53
113;14/09/2022;05/01/2023;AMERICA;S;1;53
113;14/09/2022;05/01/2023;AMERICA;Q;1;53
112;15/09/2022;05/01/2023;AMERICA;Q;0;53
112;15/09/2022;05/01/2023;ESPANA;T;1;53
111;16/09/2022;05/01/2023;AMERICA;U;1;53
111;16/09/2022;05/01/2023;AMERICA;Q;-1;53
110;17/09/2022;05/01/2023;AMERICA;T;2;53
110;17/09/2022;05/01/2023;AMERICA;U;-1;53
109;18/09/2022;05/01/2023;AMERICA;T;2;53
108;19/09/2022;05/01/2023;AMERICA;Q;2;53
108;19/09/2022;05/01/2023;AMERICA;T;1;53
107;20/09/2022;05/01/2023;AMERICA;Q;3;53
106;21/09/2022;05/01/2023;AMERICA;T;-1;53
106;21/09/2022;05/01/2023;EUROPA;V;2;53
105;22/09/2022;05/01/2023;AMERICA;T;-2;53
105;22/09/2022;05/01/2023;AMERICA;Q;-3;53
105;22/09/2022;05/01/2023;ESPANA;U;1;53
104;23/09/2022;05/01/2023;AMERICA;Q;3;53
104;23/09/2022;05/01/2023;ESPANA;H;2;53
103;24/09/2022;05/01/2023;AMERICA;Q;0;53
102;25/09/2022;05/01/2023;AMERICA;Q;1;53
102;25/09/2022;05/01/2023;ESPANA;T;1;53
101;26/09/2022;05/01/2023;AMERICA;Q;-1;53
101;26/09/2022;05/01/2023;AMERICA;P;-1;53
101;26/09/2022;05/01/2023;ESPANA;T;0;53
101;26/09/2022;05/01/2023;ESPANA;P;0;53
100;27/09/2022;05/01/2023;ESPANA;T;1;53
99;28/09/2022;05/01/2023;AMERICA;T;2;53
99;28/09/2022;05/01/2023;ESPANA;T;0;53
98;29/09/2022;05/01/2023;AMERICA;Q;4;53
98;29/09/2022;05/01/2023;ESPANA;T;2;53
98;29/09/2022;05/01/2023;ESPANA;S;1;53
97;30/09/2022;05/01/2023;AMERICA;Q;1;53
97;30/09/2022;05/01/2023;ESPANA;S;-1;53
97;30/09/2022;05/01/2023;ESPANA;H;-2;53
96;01/10/2022;05/01/2023;AMERICA;Q;6;53
95;02/10/2022;05/01/2023;AMERICA;Q;3;53
95;02/10/2022;05/01/2023;ESPANA;T;-1;53
94;03/10/2022;05/01/2023;AMERICA;Q;0;53
94;03/10/2022;05/01/2023;ESPANA;H;1;53
93;04/10/2022;05/01/2023;AMERICA;U;1;53
93;04/10/2022;05/01/2023;AMERICA;R;0;53
93;04/10/2022;05/01/2023;AMERICA;Q;0;53
93;04/10/2022;05/01/2023;ESPANA;T;1;53
92;05/10/2022;05/01/2023;AMERICA;Q;4;53
92;05/10/2022;05/01/2023;AMERICA;P;-1;53
92;05/10/2022;05/01/2023;ESPANA;R;1;53
92;05/10/2022;05/01/2023;ESPANA;S;0;53
92;05/10/2022;05/01/2023;EUROPA;K;0;53
91;06/10/2022;05/01/2023;AMERICA;Q;1;53
89;08/10/2022;05/01/2023;AMERICA;Q;-1;53
87;10/10/2022;05/01/2023;AMERICA;Q;3;53
87;10/10/2022;05/01/2023;AMERICA;T;1;53
87;10/10/2022;05/01/2023;AMERICA;A;0;53
86;11/10/2022;05/01/2023;AMERICA;Q;2;53
86;11/10/2022;05/01/2023;AMERICA;A;0;53
86;11/10/2022;05/01/2023;ESPANA;R;2;53
86;11/10/2022;05/01/2023;ESPANA;S;0;53
86;11/10/2022;05/01/2023;ESPANA;A;0;53
85;12/10/2022;05/01/2023;AMERICA;Q;0;53
84;13/10/2022;05/01/2023;AMERICA;T;3;53
84;13/10/2022;05/01/2023;AMERICA;Q;2;53
84;13/10/2022;05/01/2023;AMERICA;U;1;53
84;13/10/2022;05/01/2023;ESPANA;R;1;53
84;13/10/2022;05/01/2023;ESPANA;S;0;53
83;14/10/2022;05/01/2023;AMERICA;T;6;53
83;14/10/2022;05/01/2023;AMERICA;U;0;53
83;14/10/2022;05/01/2023;ESPANA;P;2;53
82;15/10/2022;05/01/2023;AMERICA;U;-1;53
82;15/10/2022;05/01/2023;AMERICA;Q;-1;53
81;16/10/2022;05/01/2023;AMERICA;T;0;53
81;16/10/2022;05/01/2023;AMERICA;Q;-1;53
80;17/10/2022;05/01/2023;AMERICA;U;9;53
79;18/10/2022;05/01/2023;AMERICA;U;0;53
79;18/10/2022;05/01/2023;AMERICA;T;-4;53
78;19/10/2022;05/01/2023;AMERICA;R;1;53
78;19/10/2022;05/01/2023;AMERICA;U;1;53
78;19/10/2022;05/01/2023;AMERICA;S;0;53
78;19/10/2022;05/01/2023;AMERICA;T;-1;53
78;19/10/2022;05/01/2023;AMERICA;Q;-1;53
77;20/10/2022;05/01/2023;AMERICA;F;10;53
77;20/10/2022;05/01/2023;AMERICA;R;0;53
77;20/10/2022;05/01/2023;AMERICA;Q;-1;53
77;20/10/2022;05/01/2023;AMERICA;U;-2;53
77;20/10/2022;05/01/2023;AMERICA;T;-2;53
77;20/10/2022;05/01/2023;AMERICA;P;-5;53
77;20/10/2022;05/01/2023;ESPANA;H;2;53
77;20/10/2022;05/01/2023;ESPANA;F;1;53
77;20/10/2022;05/01/2023;ESPANA;P;0;53
77;20/10/2022;05/01/2023;ESPANA;T;-1;53
77;20/10/2022;05/01/2023;EUROPA;F;2;53
77;20/10/2022;05/01/2023;EUROPA;V;-2;53
76;21/10/2022;05/01/2023;AMERICA;R;5;53
76;21/10/2022;05/01/2023;ESPANA;H;0;53
76;21/10/2022;05/01/2023;EUROPA;V;1;53
75;22/10/2022;05/01/2023;AMERICA;R;-1;53
73;24/10/2022;05/01/2023;AMERICA;S;1;53
73;24/10/2022;05/01/2023;AMERICA;R;1;53
73;24/10/2022;05/01/2023;AMERICA;H;0;53
73;24/10/2022;05/01/2023;ESPANA;H;2;53
72;25/10/2022;05/01/2023;AMERICA;S;1;53
72;25/10/2022;05/01/2023;AMERICA;F;0;53
72;25/10/2022;05/01/2023;AMERICA;Y;0;53
72;25/10/2022;05/01/2023;ESPANA;L;1;53
72;25/10/2022;05/01/2023;ESPANA;F;0;53
72;25/10/2022;05/01/2023;ESPANA;Y;0;53
72;25/10/2022;05/01/2023;EUROPA;F;0;53
72;25/10/2022;05/01/2023;EUROPA;Y;0;53
71;26/10/2022;05/01/2023;AMERICA;H;0;53
71;26/10/2022;05/01/2023;AMERICA;S;-1;53
70;27/10/2022;05/01/2023;AMERICA;P;1;53
70;27/10/2022;05/01/2023;ESPANA;P;1;53
70;27/10/2022;05/01/2023;ESPANA;L;-1;53
70;27/10/2022;05/01/2023;EUROPA;L;2;53
70;27/10/2022;05/01/2023;EUROPA;V;0;53
69;28/10/2022;05/01/2023;AMERICA;H;0;53
69;28/10/2022;05/01/2023;AMERICA;S;-1;53
69;28/10/2022;05/01/2023;EUROPA;V;-1;53
68;29/10/2022;05/01/2023;AMERICA;H;1;53
68;29/10/2022;05/01/2023;AMERICA;P;-1;53
66;31/10/2022;05/01/2023;AMERICA;P;1;53
63;03/11/2022;05/01/2023;AMERICA;F;1;53
63;03/11/2022;05/01/2023;AMERICA;R;0;53
63;03/11/2022;05/01/2023;ESPANA;F;0;53
62;04/11/2022;05/01/2023;AMERICA;R;-1;53
61;05/11/2022;05/01/2023;AMERICA;P;-1;53
60;06/11/2022;05/01/2023;AMERICA;R;0;53
59;07/11/2022;05/01/2023;ESPANA;H;1;53
58;08/11/2022;05/01/2023;AMERICA;T;4;53
58;08/11/2022;05/01/2023;ESPANA;S;1;53
58;08/11/2022;05/01/2023;ESPANA;T;0;53
58;08/11/2022;05/01/2023;EUROPA;L;-1;53
57;09/11/2022;05/01/2023;AMERICA;U;0;53
57;09/11/2022;05/01/2023;ESPANA;S;1;53
57;09/11/2022;05/01/2023;ESPANA;X;0;53
57;09/11/2022;05/01/2023;EUROPA;L;0;53
56;10/11/2022;05/01/2023;AMERICA;U;1;53
56;10/11/2022;05/01/2023;ESPANA;R;1;53
56;10/11/2022;05/01/2023;ESPANA;S;-1;53
55;11/11/2022;05/01/2023;AMERICA;T;-2;53
54;12/11/2022;05/01/2023;AMERICA;U;0;53
54;12/11/2022;05/01/2023;AMERICA;T;-2;53
52;14/11/2022;05/01/2023;AMERICA;Q;3;53
52;14/11/2022;05/01/2023;AMERICA;T;2;53
52;14/11/2022;05/01/2023;AMERICA;P;1;53
51;15/11/2022;05/01/2023;AMERICA;T;2;53
51;15/11/2022;05/01/2023;ESPANA;V;1;53
51;15/11/2022;05/01/2023;EUROPA;K;1;53
50;16/11/2022;05/01/2023;AMERICA;T;1;53
50;16/11/2022;05/01/2023;ESPANA;R;4;53
49;17/11/2022;05/01/2023;AMERICA;U;2;53
49;17/11/2022;05/01/2023;AMERICA;Q;-3;53
49;17/11/2022;05/01/2023;ESPANA;R;0;53
48;18/11/2022;05/01/2023;AMERICA;T;0;53
47;19/11/2022;05/01/2023;AMERICA;T;2;53
47;19/11/2022;05/01/2023;AMERICA;U;-2;53
47;19/11/2022;05/01/2023;ESPANA;R;1;53
47;19/11/2022;05/01/2023;ESPANA;U;0;53
47;19/11/2022;05/01/2023;EUROPA;K;1;53
46;20/11/2022;05/01/2023;AMERICA;T;-2;53
45;21/11/2022;05/01/2023;AMERICA;T;-2;53
45;21/11/2022;05/01/2023;ESPANA;P;0;53
45;21/11/2022;05/01/2023;EUROPA;K;0;53
44;22/11/2022;05/01/2023;AMERICA;Q;1;53
44;22/11/2022;05/01/2023;AMERICA;T;-1;53
44;22/11/2022;05/01/2023;ESPANA;U;1;53
44;22/11/2022;05/01/2023;ESPANA;A;1;53
44;22/11/2022;05/01/2023;ESPANA;Q;0;53
44;22/11/2022;05/01/2023;ESPANA;P;0;53
44;22/11/2022;05/01/2023;ESPANA;N;0;53
44;22/11/2022;05/01/2023;ESPANA;R;-1;53
44;22/11/2022;05/01/2023;EUROPA;E;2;53
44;22/11/2022;05/01/2023;EUROPA;S;2;53
43;23/11/2022;05/01/2023;AMERICA;T;2;53
43;23/11/2022;05/01/2023;AMERICA;Q;-1;53
43;23/11/2022;05/01/2023;ESPANA;V;1;53
41;25/11/2022;05/01/2023;AMERICA;T;3;53
41;25/11/2022;05/01/2023;ESPANA;U;0;53
41;25/11/2022;05/01/2023;EUROPA;S;-2;53
40;26/11/2022;05/01/2023;AMERICA;F;2;53
40;26/11/2022;05/01/2023;AMERICA;T;2;53
40;26/11/2022;05/01/2023;ESPANA;R;1;53
39;27/11/2022;05/01/2023;AMERICA;T;1;53
38;28/11/2022;05/01/2023;AMERICA;S;3;53
38;28/11/2022;05/01/2023;AMERICA;U;1;53
38;28/11/2022;05/01/2023;AMERICA;P;1;53
38;28/11/2022;05/01/2023;AMERICA;E;0;53
38;28/11/2022;05/01/2023;AMERICA;V;0;53
38;28/11/2022;05/01/2023;AMERICA;T;-1;53
38;28/11/2022;05/01/2023;ESPANA;V;1;53
38;28/11/2022;05/01/2023;ESPANA;R;1;53
38;28/11/2022;05/01/2023;EUROPA;E;1;53
37;29/11/2022;05/01/2023;AMERICA;U;-1;53
37;29/11/2022;05/01/2023;AMERICA;T;-1;53
37;29/11/2022;05/01/2023;AMERICA;S;-2;53
37;29/11/2022;05/01/2023;ESPANA;V;0;53
37;29/11/2022;05/01/2023;EUROPA;E;-1;53
36;30/11/2022;05/01/2023;AMERICA;A;3;53
36;30/11/2022;05/01/2023;AMERICA;P;1;53
36;30/11/2022;05/01/2023;AMERICA;T;-1;53
36;30/11/2022;05/01/2023;ESPANA;H;0;53
36;30/11/2022;05/01/2023;ESPANA;R;-1;53
35;01/12/2022;05/01/2023;AMERICA;P;1;53
35;01/12/2022;05/01/2023;ESPANA;F;0;53
35;01/12/2022;05/01/2023;ESPANA;V;-1;53
35;01/12/2022;05/01/2023;EUROPA;L;1;53
34;02/12/2022;05/01/2023;AMERICA;P;5;53
34;02/12/2022;05/01/2023;ESPANA;T;1;53
33;03/12/2022;05/01/2023;AMERICA;P;2;53
33;03/12/2022;05/01/2023;ESPANA;H;1;53
31;05/12/2022;05/01/2023;AMERICA;P;9;53
31;05/12/2022;05/01/2023;AMERICA;Q;3;53
31;05/12/2022;05/01/2023;AMERICA;S;-1;53
31;05/12/2022;05/01/2023;ESPANA;R;1;53
31;05/12/2022;05/01/2023;EUROPA;F;1;53
31;05/12/2022;05/01/2023;EUROPA;E;0;53
30;06/12/2022;05/01/2023;AMERICA;Q;2;53
30;06/12/2022;05/01/2023;EUROPA;F;0;53
30;06/12/2022;05/01/2023;EUROPA;E;0;53
29;07/12/2022;05/01/2023;AMERICA;Q;2;53
29;07/12/2022;05/01/2023;ESPANA;R;1;53
29;07/12/2022;05/01/2023;EUROPA;L;0;53
28;08/12/2022;05/01/2023;AMERICA;Q;4;53
28;08/12/2022;05/01/2023;AMERICA;S;1;53
28;08/12/2022;05/01/2023;ESPANA;R;1;53
28;08/12/2022;05/01/2023;EUROPA;K;1;53
27;09/12/2022;05/01/2023;AMERICA;T;0;53
27;09/12/2022;05/01/2023;AMERICA;S;-1;53
27;09/12/2022;05/01/2023;AMERICA;Q;-2;53
27;09/12/2022;05/01/2023;ESPANA;K;1;53
27;09/12/2022;05/01/2023;ESPANA;R;0;53
27;09/12/2022;05/01/2023;EUROPA;L;1;53
27;09/12/2022;05/01/2023;EUROPA;K;1;53
26;10/12/2022;05/01/2023;AMERICA;T;2;53
26;10/12/2022;05/01/2023;ESPANA;R;2;53
25;11/12/2022;05/01/2023;AMERICA;Q;-1;53
25;11/12/2022;05/01/2023;AMERICA;T;-2;53
25;11/12/2022;05/01/2023;ESPANA;K;0;53
24;12/12/2022;05/01/2023;AMERICA;Q;1;53
24;12/12/2022;05/01/2023;ESPANA;R;1;53
24;12/12/2022;05/01/2023;ESPANA;U;1;53
24;12/12/2022;05/01/2023;ESPANA;K;0;53
23;13/12/2022;05/01/2023;ESPANA;R;0;53
23;13/12/2022;05/01/2023;EUROPA;K;1;53
22;14/12/2022;05/01/2023;AMERICA;Q;4;53
22;14/12/2022;05/01/2023;ESPANA;V;-1;53
21;15/12/2022;05/01/2023;AMERICA;Q;-2;53
21;15/12/2022;05/01/2023;ESPANA;L;1;53
21;15/12/2022;05/01/2023;ESPANA;V;1;53
21;15/12/2022;05/01/2023;ESPANA;R;-1;53
21;15/12/2022;05/01/2023;EUROPA;F;1;53
20;16/12/2022;05/01/2023;ESPANA;R;1;53
20;16/12/2022;05/01/2023;ESPANA;V;-1;53
20;16/12/2022;05/01/2023;EUROPA;E;-2;53
19;17/12/2022;05/01/2023;AMERICA;F;-1;53
19;17/12/2022;05/01/2023;ESPANA;R;0;53
18;18/12/2022;05/01/2023;AMERICA;R;2;53
17;19/12/2022;05/01/2023;AMERICA;P;3;53
17;19/12/2022;05/01/2023;ESPANA;R;1;53
17;19/12/2022;05/01/2023;ESPANA;T;0;53
17;19/12/2022;05/01/2023;EUROPA;Y;2;53
16;20/12/2022;05/01/2023;AMERICA;P;3;53
16;20/12/2022;05/01/2023;AMERICA;T;1;53
16;20/12/2022;05/01/2023;AMERICA;F;0;53
16;20/12/2022;05/01/2023;ESPANA;R;1;53
16;20/12/2022;05/01/2023;ESPANA;T;1;53
15;21/12/2022;05/01/2023;AMERICA;F;1;53
15;21/12/2022;05/01/2023;AMERICA;Q;1;53
15;21/12/2022;05/01/2023;AMERICA;R;-1;53
15;21/12/2022;05/01/2023;AMERICA;T;-1;53
15;21/12/2022;05/01/2023;ESPANA;V;1;53
15;21/12/2022;05/01/2023;ESPANA;X;1;53
15;21/12/2022;05/01/2023;ESPANA;R;0;53
15;21/12/2022;05/01/2023;EUROPA;Y;-2;53
14;22/12/2022;05/01/2023;AMERICA;Q;3;53
14;22/12/2022;05/01/2023;ESPANA;K;1;53
14;22/12/2022;05/01/2023;ESPANA;V;1;53
14;22/12/2022;05/01/2023;ESPANA;R;-1;53
13;23/12/2022;05/01/2023;AMERICA;T;2;53
13;23/12/2022;05/01/2023;AMERICA;P;-2;53
13;23/12/2022;05/01/2023;ESPANA;K;3;53
13;23/12/2022;05/01/2023;ESPANA;H;1;53
13;23/12/2022;05/01/2023;ESPANA;R;0;53
12;24/12/2022;05/01/2023;ESPANA;R;1;53
10;26/12/2022;05/01/2023;ESPANA;R;1;53
10;26/12/2022;05/01/2023;ESPANA;H;-1;53
9;27/12/2022;05/01/2023;AMERICA;U;0;53
9;27/12/2022;05/01/2023;ESPANA;K;2;53
9;27/12/2022;05/01/2023;ESPANA;S;2;53
9;27/12/2022;05/01/2023;ESPANA;R;1;53
9;27/12/2022;05/01/2023;ESPANA;A;-3;53
9;27/12/2022;05/01/2023;EUROPA;L;-1;53
8;28/12/2022;05/01/2023;ESPANA;H;6;53
8;28/12/2022;05/01/2023;ESPANA;U;2;53
8;28/12/2022;05/01/2023;ESPANA;R;1;53
8;28/12/2022;05/01/2023;ESPANA;A;-1;53
8;28/12/2022;05/01/2023;EUROPA;F;0;53
8;28/12/2022;05/01/2023;EUROPA;L;0;53
7;29/12/2022;05/01/2023;ESPANA;H;4;53
7;29/12/2022;05/01/2023;ESPANA;U;3;53
7;29/12/2022;05/01/2023;ESPANA;Y;0;53
7;29/12/2022;05/01/2023;ESPANA;V;0;53
7;29/12/2022;05/01/2023;ESPANA;R;-1;53
7;29/12/2022;05/01/2023;ESPANA;K;-2;53
7;29/12/2022;05/01/2023;EUROPA;L;0;53
6;30/12/2022;05/01/2023;AMERICA;P;-1;53
6;30/12/2022;05/01/2023;ESPANA;Q;2;53
6;30/12/2022;05/01/2023;ESPANA;T;0;53
6;30/12/2022;05/01/2023;ESPANA;K;-1;53
6;30/12/2022;05/01/2023;ESPANA;V;-1;53
6;30/12/2022;05/01/2023;ESPANA;H;-1;53
6;30/12/2022;05/01/2023;ESPANA;S;-1;53
6;30/12/2022;05/01/2023;ESPANA;R;-1;53
6;30/12/2022;05/01/2023;EUROPA;H;3;53
6;30/12/2022;05/01/2023;EUROPA;Y;1;53
5;31/12/2022;05/01/2023;ESPANA;T;0;53
5;31/12/2022;05/01/2023;ESPANA;H;-1;53
5;31/12/2022;05/01/2023;ESPANA;Q;-1;53
5;31/12/2022;05/01/2023;ESPANA;U;-2;53
5;31/12/2022;05/01/2023;EUROPA;K;-1;53
4;01/01/2023;05/01/2023;AMERICA;T;3;53
4;01/01/2023;05/01/2023;ESPANA;Q;2;53
4;01/01/2023;05/01/2023;ESPANA;H;-3;53
4;01/01/2023;05/01/2023;EUROPA;B;0;53
3;02/01/2023;05/01/2023;AMERICA;T;1;53
3;02/01/2023;05/01/2023;AMERICA;S;0;53
3;02/01/2023;05/01/2023;ESPANA;H;2;53
3;02/01/2023;05/01/2023;ESPANA;S;1;53
3;02/01/2023;05/01/2023;ESPANA;F;0;53
3;02/01/2023;05/01/2023;ESPANA;M;0;53
3;02/01/2023;05/01/2023;ESPANA;R;0;53
3;02/01/2023;05/01/2023;ESPANA;T;0;53
3;02/01/2023;05/01/2023;ESPANA;Q;0;53
3;02/01/2023;05/01/2023;EUROPA;B;0;53
3;02/01/2023;05/01/2023;EUROPA;H;0;53
3;02/01/2023;05/01/2023;EUROPA;S;0;53
3;02/01/2023;05/01/2023;EUROPA;R;0;53
3;02/01/2023;05/01/2023;EUROPA;K;-1;53
2;03/01/2023;05/01/2023;AMERICA;Q;0;53
2;03/01/2023;05/01/2023;ESPANA;T;2;53
2;03/01/2023;05/01/2023;ESPANA;K;1;53
2;03/01/2023;05/01/2023;ESPANA;H;1;53
2;03/01/2023;05/01/2023;ESPANA;Q;1;53
2;03/01/2023;05/01/2023;EUROPA;Y;1;53
2;03/01/2023;05/01/2023;EUROPA;H;-2;53
1;04/01/2023;05/01/2023;AMERICA;R;0;53
1;04/01/2023;05/01/2023;AMERICA;U;0;53
1;04/01/2023;05/01/2023;AMERICA;P;0;53
1;04/01/2023;05/01/2023;AMERICA;A;0;53
1;04/01/2023;05/01/2023;AMERICA;F;-1;53
1;04/01/2023;05/01/2023;AMERICA;T;-1;53
1;04/01/2023;05/01/2023;AMERICA;Q;-1;53
1;04/01/2023;05/01/2023;ESPANA;T;2;53
1;04/01/2023;05/01/2023;ESPANA;F;1;53
1;04/01/2023;05/01/2023;ESPANA;V;1;53
1;04/01/2023;05/01/2023;ESPANA;S;0;53
1;04/01/2023;05/01/2023;ESPANA;R;-1;53
1;04/01/2023;05/01/2023;ESPANA;P;-1;53
1;04/01/2023;05/01/2023;EUROPA;R;2;53
0;05/01/2023;05/01/2023;AMERICA;R;-2;53
0;05/01/2023;05/01/2023;AMERICA;T;-4;53
0;05/01/2023;05/01/2023;AMERICA;U;-7;53
0;05/01/2023;05/01/2023;AMERICA;P;-10;53
0;05/01/2023;05/01/2023;AMERICA;A;-11;53
0;05/01/2023;05/01/2023;AMERICA;Q;-16;53
0;05/01/2023;05/01/2023;ESPANA;S;-1;53
0;05/01/2023;05/01/2023;ESPANA;R;-1;53
0;05/01/2023;05/01/2023;ESPANA;U;-1;53
-4;09/01/2023;05/01/2023;ESPANA;Q;0;53
-25;30/01/2023;05/01/2023;ESPANA;R;0;53
-42;16/02/2023;05/01/2023;ESPANA;T;0;53
-42;16/02/2023;05/01/2023;EUROPA;R;0;53
-84;30/03/2023;05/01/2023;ESPANA;L;0;53
-85;31/03/2023;05/01/2023;ESPANA;L;0;53
-140;25/05/2023;05/01/2023;ESPANA;L;0;53
-169;23/06/2023;05/01/2023;ESPANA;L;0;53
-173;27/06/2023;05/01/2023;ESPANA;L;0;53
-174;28/06/2023;05/01/2023;ESPANA;L;0;53
285;30/03/2022;09/01/2023;AMERICA;N;5;31
284;31/03/2022;09/01/2023;AMERICA;N;3;31
266;18/04/2022;09/01/2023;AMERICA;N;0;31
261;23/04/2022;09/01/2023;AMERICA;A;2;31
258;26/04/2022;09/01/2023;AMERICA;A;-2;31
257;27/04/2022;09/01/2023;AMERICA;A;2;31
253;01/05/2022;09/01/2023;AMERICA;A;-2;31
249;05/05/2022;09/01/2023;AMERICA;A;2;31
245;09/05/2022;09/01/2023;AMERICA;A;2;31
243;11/05/2022;09/01/2023;AMERICA;A;0;31
243;11/05/2022;09/01/2023;ESPANA;Q;0;31
240;14/05/2022;09/01/2023;AMERICA;A;0;31
238;16/05/2022;09/01/2023;AMERICA;A;0;31
236;18/05/2022;09/01/2023;AMERICA;A;0;31
234;20/05/2022;09/01/2023;AMERICA;A;1;31
233;21/05/2022;09/01/2023;AMERICA;A;0;31
229;25/05/2022;09/01/2023;ESPANA;A;1;31
228;26/05/2022;09/01/2023;ESPANA;A;-1;31
227;27/05/2022;09/01/2023;AMERICA;A;1;31
227;27/05/2022;09/01/2023;ESPANA;A;0;31
226;28/05/2022;09/01/2023;AMERICA;A;1;31
223;31/05/2022;09/01/2023;ESPANA;P;5;31
221;02/06/2022;09/01/2023;AMERICA;U;1;31
217;06/06/2022;09/01/2023;AMERICA;U;-1;31
211;12/06/2022;09/01/2023;ESPANA;T;1;31
210;13/06/2022;09/01/2023;ESPANA;T;-1;31
208;15/06/2022;09/01/2023;AMERICA;T;2;31
205;18/06/2022;09/01/2023;AMERICA;T;-1;31
198;25/06/2022;09/01/2023;ESPANA;R;1;31
197;26/06/2022;09/01/2023;AMERICA;P;1;31
197;26/06/2022;09/01/2023;ESPANA;R;-1;31
195;28/06/2022;09/01/2023;ESPANA;R;1;31
194;29/06/2022;09/01/2023;ESPANA;R;-1;31
189;04/07/2022;09/01/2023;AMERICA;A;1;31
188;05/07/2022;09/01/2023;AMERICA;A;2;31
187;06/07/2022;09/01/2023;AMERICA;A;3;31
186;07/07/2022;09/01/2023;AMERICA;A;8;31
186;07/07/2022;09/01/2023;AMERICA;Q;1;31
185;08/07/2022;09/01/2023;AMERICA;Q;0;31
184;09/07/2022;09/01/2023;AMERICA;Q;-1;31
183;10/07/2022;09/01/2023;ESPANA;R;0;31
182;11/07/2022;09/01/2023;AMERICA;A;-1;31
181;12/07/2022;09/01/2023;AMERICA;A;2;31
181;12/07/2022;09/01/2023;ESPANA;V;0;31
179;14/07/2022;09/01/2023;ESPANA;P;1;31
178;15/07/2022;09/01/2023;ESPANA;P;0;31
177;16/07/2022;09/01/2023;ESPANA;P;1;31
175;18/07/2022;09/01/2023;ESPANA;P;1;31
174;19/07/2022;09/01/2023;ESPANA;P;1;31
173;20/07/2022;09/01/2023;AMERICA;A;4;31
172;21/07/2022;09/01/2023;AMERICA;A;-1;31
171;22/07/2022;09/01/2023;AMERICA;A;1;31
170;23/07/2022;09/01/2023;AMERICA;A;1;31
169;24/07/2022;09/01/2023;AMERICA;A;0;31
167;26/07/2022;09/01/2023;AMERICA;A;1;31
165;28/07/2022;09/01/2023;AMERICA;P;1;31
165;28/07/2022;09/01/2023;AMERICA;A;0;31
165;28/07/2022;09/01/2023;ESPANA;P;1;31
164;29/07/2022;09/01/2023;AMERICA;A;1;31
164;29/07/2022;09/01/2023;ESPANA;P;-1;31
163;30/07/2022;09/01/2023;AMERICA;P;-1;31
161;01/08/2022;09/01/2023;AMERICA;A;4;31
161;01/08/2022;09/01/2023;ESPANA;Q;1;31
